    1.161518 ;     1.032519 ;     0.903520 ;     0.774521 ;     0.645522 ;     0.516524 ;     0.387525 ;     0.258526 ;     0.129527 ;     0.000528
    1.333386 ;     1.185299 ;     1.037213 ;     0.889126 ;     0.741039 ;     0.592953 ;     0.444866 ;     0.296779 ;     0.148693 ;     0.000606
    3.302554 ;     2.935771 ;     2.568987 ;     2.202203 ;     1.835419 ;     1.468636 ;     1.101852 ;     0.735068 ;     0.368285 ;     0.001501
