    0.366283 ;     0.274754 ;     0.183225 ;     0.091696 ;     0.000166
    2.907028 ;     2.180602 ;     1.454175 ;     0.727748 ;     0.001321
    0.988836 ;     0.741740 ;     0.494643 ;     0.247546 ;     0.000449
