    1.100000 ;     1.054188 ;     1.008375 ;     0.962563 ;     0.916750 ;     0.870938 ;     0.825125 ;     0.779313 ;     0.733500
    0.687688 ;     0.641875 ;     0.596063 ;     0.550250 ;     0.504437 ;     0.458625 ;     0.412813 ;     0.367000
    0.321188 ;     0.275375 ;     0.229563 ;     0.183750 ;     0.137938 ;     0.092125 ;     0.046313 ;     0.000500
    1.100000 ;     1.054188 ;     1.008375 ;     0.962563 ;     0.916750 ;     0.870938 ;     0.825125 ;     0.779313 ;     0.733500
    0.687688 ;     0.641875 ;     0.596063 ;     0.550250 ;     0.504437 ;     0.458625 ;     0.412813 ;     0.367000
    0.321188 ;     0.275375 ;     0.229563 ;     0.183750 ;     0.137938 ;     0.092125 ;     0.046313 ;     0.000500
    1.100000 ;     1.054188 ;     1.008375 ;     0.962563 ;     0.916750 ;     0.870938 ;     0.825125 ;     0.779313 ;     0.733500
    0.687688 ;     0.641875 ;     0.596063 ;     0.550250 ;     0.504437 ;     0.458625 ;     0.412813 ;     0.367000
    0.321188 ;     0.275375 ;     0.229563 ;     0.183750 ;     0.137938 ;     0.092125 ;     0.046313 ;     0.000500
