    138.3053 ;      13.3565 ;       1.2037 ;       0.7990 ;       0.5490 ;       0.0052
      8.3163 ;       1.2974 ;       0.4839 ;       0.0369 ;       0.0181 ;       0.0010
    122.5084 ;      14.5709 ;       7.6324 ;       3.1790 ;       1.8472 ;       0.1438 ;       0.0676 ;       0.0010
     47.4913 ;      13.4202 ;       0.4540 ;       0.0645 ;       0.0191 ;       0.0054 ;       0.0009
     51.8957 ;       8.9760 ;       4.7756 ;       1.6519 ;       0.1364 ;       0.0058 ;       0.0029
